layers,z_A,z_from_central_gap_A,planar_LVHAR_eV,macro_LVHAR_eV,planar_density_e_per_A3,lower_vacuum_eV,upper_vacuum_eV,macro_inside_slab
2,35.8526512837,15.0910049981,7.43029417311,5.2562608071,5.84537928929e-06,4.58083283089,7.43051484931,0
2,35.917601739,15.1559554534,7.43024978605,5.25416796904,4.82114148967e-06,4.58083283089,7.43051484931,0
2,35.9825521942,15.2209059086,7.43033515317,5.25220911796,3.97444932851e-06,4.58083283089,7.43051484931,0
2,36.0475026494,15.2858563638,7.43028617667,5.2506488391,3.26910014743e-06,4.58083283089,7.43051484931,0
2,36.1124531046,15.350806819,7.43036505697,5.24975446309,2.68067753451e-06,4.58083283089,7.43051484931,0
2,36.1774035599,15.4157572743,7.43031314295,5.24978431087,2.19306450698e-06,4.58083283089,7.43051484931,0
2,36.2423540151,15.4807077295,7.43038684429,5.25100817259,1.79379802806e-06,4.58083283089,7.43051484931,0
2,36.3073044703,15.5456581847,7.43033333295,5.25374918941,1.47043874971e-06,4.58083283089,7.43051484931,0
2,36.3722549255,15.6106086399,7.43040317522,5.25851118574,1.20941099978e-06,4.58083283089,7.43051484931,0
2,36.4372053808,15.6755590952,7.43034898916,5.26558059886,9.9711390165e-07,4.58083283089,7.43051484931,0
2,36.502155836,15.7405095504,7.4304158434,5.27500359983,8.21814929568e-07,4.58083283089,7.43051484931,0
2,36.5671062912,15.8054600056,7.43036158129,5.28677717066,6.74956609253e-07,4.58083283089,7.43051484931,0
2,36.6320567464,15.8704104608,7.4304260841,5.30083976638,5.51344974889e-07,4.58083283089,7.43051484931,0
2,36.6970072017,15.9353609161,7.43037224613,5.31719199407,4.48322443415e-07,4.58083283089,7.43051484931,0
2,36.7619576569,16.0003113713,7.430434983,5.33582135477,3.64277013775e-07,4.58083283089,7.43051484931,0
2,36.8269081121,16.0652618265,7.43038171816,5.35676599756,2.9719080817e-07,4.58083283089,7.43051484931,0
2,36.8918585673,16.1302122817,7.43044277038,5.38045306477,2.44034666506e-07,4.58083283089,7.43051484931,0
2,36.9568090226,16.1951627369,7.4303901881,5.40767685023,2.0127649998e-07,4.58083283089,7.43051484931,0
2,37.0217594778,16.2601131922,7.4304498292,5.4393652962,1.65874383204e-07,4.58083283089,7.43051484931,0
2,37.086709933,16.3250636474,7.43039805851,5.47636419633,1.35918925676e-07,4.58083283089,7.43051484931,0
2,37.1516603882,16.3900141026,7.43045646236,5.51928270758,1.10620799531e-07,4.58083283089,7.43051484931,0
2,37.2166108435,16.4549645578,7.43040553869,5.56842169865,8.98970917276e-08,4.58083283089,7.43051484931,0
2,37.2815612987,16.5199150131,7.43046279696,5.62375147104,7.38065167726e-08,4.58083283089,7.43051484931,0
2,37.3465117539,16.5848654683,7.43041269093,5.68493347676,6.20043918234e-08,4.58083283089,7.43051484931,0
2,37.4114622091,16.6498159235,7.43046888685,5.75135549029,5.34778241766e-08,4.58083283089,7.43051484931,0
2,37.4764126643,16.7147663787,7.43041960866,5.82217897541,4.68344515923e-08,4.58083283089,7.43051484931,0
2,37.5413631196,16.779716834,7.43047482022,5.89638086369,4.09654090969e-08,4.58083283089,7.43051484931,0
2,37.6063135748,16.8446672892,7.43042636395,5.97279399989,3.5533613241e-08,4.58083283089,7.43051484931,0
2,37.67126403,16.9096177444,7.43048067149,6.05014297371,3.09048257249e-08,4.58083283089,7.43051484931,0
2,37.7362144852,16.9745681996,7.43043299002,6.12708143659,2.76948423261e-08,4.58083283089,7.43051484931,0
2,37.8011649405,17.0395186549,7.4304864099,6.20222797514,2.6300512703e-08,4.58083283089,7.43051484931,0
2,37.8661153957,17.1044691101,7.43043951467,6.27419363702,2.66197780719e-08,4.58083283089,7.43051484931,0
2,37.9310658509,17.1694195653,7.43049212895,6.34161470275,2.79915262837e-08,4.58083283089,7.43051484931,0
2,37.9960163061,17.2343700205,7.4304460022,6.40320295004,2.94356893287e-08,4.58083283089,7.43051484931,0
2,38.0609667614,17.2993204758,7.43049783471,6.45786731441,3.01525768863e-08,4.58083283089,7.43051484931,0
2,38.1259172166,17.364270931,7.43045239496,6.50478297194,2.99896485527e-08,4.58083283089,7.43051484931,0
2,38.1908676718,17.4292213862,7.43050341656,6.54353844504,2.94982029164e-08,4.58083283089,7.43051484931,0
2,38.255818127,17.4941718414,7.43045861512,6.57430663299,2.95528823758e-08,4.58083283089,7.43051484931,0
2,38.3207685823,17.5591222967,7.43050885755,6.59744421508,3.0826608165e-08,4.58083283089,7.43051484931,0
2,38.3857190375,17.6240727519,7.4304647057,6.61354817696,3.34397777275e-08,4.58083283089,7.43051484931,0
2,38.4506694927,17.6890232071,7.43051426912,6.62350912384,3.68845661605e-08,4.58083283089,7.43051484931,0
2,38.5156199479,17.7539736623,7.430470755,6.62844478488,4.02444959746e-08,4.58083283089,7.43051484931,0
2,38.5805704032,17.8189241176,7.43051963325,6.62953076512,4.26489725015e-08,4.58083283089,7.43051484931,0
2,38.6455208584,17.8838745728,7.43047667764,6.62777896997,4.376482752e-08,4.58083283089,7.43051484931,0
2,38.7104713136,17.948825028,7.43052482863,6.62381545783,4.39907555486e-08,4.58083283089,7.43051484931,0
2,38.7754217688,18.0137754832,7.43048236511,6.61791075528,4.4218020445e-08,4.58083283089,7.43051484931,0
2,38.8403722241,18.0787259384,7.4305298447,6.6103422994,4.53265991406e-08,4.58083283089,7.43051484931,0
2,38.9053226793,18.1436763937,7.43048790768,6.60140320469,4.77399203692e-08,4.58083283089,7.43051484931,0
2,38.9702731345,18.2086268489,7.43053476507,6.59133516662,5.12162427354e-08,4.58083283089,7.43051484931,0
2,39.0352235897,18.2735773041,7.43049334085,6.5803416526,5.49460184763e-08,4.58083283089,7.43051484931,0
2,39.100174045,18.3385277593,7.43053957392,6.56858699184,5.79394127534e-08,4.58083283089,7.43051484931,0
2,39.1651245002,18.4034782146,7.43049858848,6.5562090625,5.95715427622e-08,4.58083283089,7.43051484931,0
2,39.2300749554,18.4684286698,7.43054419197,6.54331861694,5.99492258149e-08,4.58083283089,7.43051484931,0
2,39.2950254106,18.533379125,7.43050364306,6.53000882167,5.98416484707e-08,4.58083283089,7.43051484931,0
2,39.3599758658,18.5983295802,7.43054867408,6.51635397555,6.02285609786e-08,4.58083283089,7.43051484931,0
2,39.4249263211,18.6632800355,7.43050854996,6.50241701103,6.17990825904e-08,4.58083283089,7.43051484931,0
2,39.4898767763,18.7282304907,7.43055302561,6.48824760265,6.46422020425e-08,4.58083283089,7.43051484931,0
2,39.5548272315,18.7931809459,7.43051328172,6.47388830149,6.82031176722e-08,4.58083283089,7.43051484931,0
2,39.6197776867,18.8581314011,7.43055715907,6.45937220954,7.15066868265e-08,4.58083283089,7.43051484931,0
2,39.684728142,18.9230818564,7.43051775082,6.44472817822,7.36466466249e-08,4.58083283089,7.43051484931,0
2,39.7496785972,18.9880323116,7.43056108213,6.42997820108,7.43197791938e-08,4.58083283089,7.43051484931,0
2,39.8146290524,19.0529827668,7.43052201945,6.41514194868,7.40359665246e-08,4.58083283089,7.43051484931,0
2,39.8795795076,19.117933222,7.43056482763,6.40023398338,7.38046474055e-08,4.58083283089,7.43051484931,0
2,39.9445299629,19.1828836773,7.43052607836,6.38526781454,7.45493867992e-08,4.58083283089,7.43051484931,0
2,40.0094804181,19.2478341325,7.43056833767,6.37025301868,7.66531302303e-08,4.58083283089,7.43051484931,0
2,40.0744308733,19.3127845877,7.43052985393,6.35519895018,7.98346664796e-08,4.58083283089,7.43051484931,0
2,40.1393813285,19.3777350429,7.4305715993,6.340111829,8.32867484628e-08,4.58083283089,7.43051484931,0
2,40.2043317838,19.4426854982,7.43053337401,6.32499820141,8.6021814598e-08,4.58083283089,7.43051484931,0
2,40.269282239,19.5076359534,7.43057465221,6.30986203,8.73646355878e-08,4.58083283089,7.43051484931,0
2,40.3342326942,19.5725864086,7.43053671082,6.29470796468,8.73809661454e-08,4.58083283089,7.43051484931,0
2,40.3991831494,19.6375368638,7.43057749194,6.27953845374,8.6892665963e-08,4.58083283089,7.43051484931,0
2,40.4641336047,19.7024873191,7.43053976527,6.26435686548,8.70058234214e-08,4.58083283089,7.43051484931,0
2,40.5290840599,19.7674377743,7.43058005859,6.24916462896,8.84737995198e-08,4.58083283089,7.43051484931,0
2,40.5940345151,19.8323882295,7.43054252667,6.23396423887,9.133661007e-08,4.58083283089,7.43051484931,0
2,40.6589849703,19.8973386847,7.43058235661,6.21875643512,9.49654317016e-08,4.58083283089,7.43051484931,0
2,40.7239354256,19.96228914,7.43054501574,6.20354311512,9.83895435086e-08,4.58083283089,7.43051484931,0
2,40.7888858808,20.0272395952,7.43058438728,6.18832455392,1.00737399443e-07,4.58083283089,7.43051484931,0
2,40.853836336,20.0921900504,7.4305471923,6.17310224044,1.01678498119e-07,4.58083283089,7.43051484931,0
2,40.9187867912,20.1571405056,7.43058609472,6.15787613706,1.01650189217e-07,4.58083283089,7.43051484931,0
2,40.9837372465,20.2220909608,7.43054902169,6.14264745276,1.01672451889e-07,4.58083283089,7.43051484931,0
2,41.0486877017,20.2870414161,7.43058750008,6.12741593885,1.02786745875e-07,4.58083283089,7.43051484931,0
2,41.1136381569,20.3519918713,7.43055057862,6.11218260933,1.05481383041e-07,4.58083283089,7.43051484931,0
2,41.1785886121,20.4169423265,7.43058865532,6.09694706992,1.09451973986e-07,4.58083283089,7.43051484931,0
2,41.2435390673,20.4818927817,7.43055184292,6.0817101953,1.13796814246e-07,4.58083283089,7.43051484931,0
2,41.3084895226,20.546843237,7.43058944961,6.06647148852,1.1747949195e-07,4.58083283089,7.43051484931,0
2,41.3734399778,20.6117936922,7.32311262652,6.05123172207,1.19846654806e-07,4.58083283089,7.43051484931,0
2,41.438390433,20.6767441474,7.01588238883,6.03599032316,1.20972977053e-07,4.58083283089,7.43051484931,0
2,41.5033408882,20.7416946026,6.55374612923,6.02074798542,1.21656471797e-07,4.58083283089,7.43051484931,0
4,0,-32.9218232979,7.55879794672,7.55789022796,8.09056965593e-07,5.97671163849,9.13988424293,0
4,0.0686095391771,-32.8532137587,6.95153147502,7.54002629387,8.06606495522e-07,5.97671163849,9.13988424293,0
4,0.137219078354,-32.7846042195,6.43849402914,7.52216064577,8.04318809097e-07,5.97671163849,9.13988424293,0
4,0.205828617531,-32.7159946804,6.09684545527,7.50429367928,8.0205395271e-07,5.97671163849,9.13988424293,0
4,0.274438156708,-32.6473851412,5.97717496402,7.48642481529,7.99692275153e-07,5.97671163849,9.13988424293,0
4,0.343047695886,-32.578775602,5.97719908676,7.46855438857,7.97200889739e-07,5.97671163849,9.13988424293,0
4,0.411657235063,-32.5101660628,5.97716788122,7.45068172752,7.94634867483e-07,5.97671163849,9.13988424293,0
4,0.48026677424,-32.4415565237,5.97719098009,7.43280708568,7.92126717454e-07,5.97671163849,9.13988424293,0
4,0.548876313417,-32.3729469845,5.97715808036,7.41492966888,7.89805645605e-07,5.97671163849,9.13988424293,0
4,0.617485852594,-32.3043374453,5.97718013236,7.39704962025,7.87707892936e-07,5.97671163849,9.13988424293,0
4,0.686095391771,-32.2357279061,5.97714551749,7.37916597937,7.85734407733e-07,5.97671163849,9.13988424293,0
4,0.754704930948,-32.167118367,5.97716656782,7.36127872534,7.83737908531e-07,5.97671163849,9.13988424293,0
4,0.823314470125,-32.0985088278,5.97713030373,7.34338666156,7.81618000078e-07,5.97671163849,9.13988424293,0
4,0.891924009302,-32.0298992886,5.97715039018,7.32548952345,7.79369778902e-07,5.97671163849,9.13988424293,0
4,0.960533548479,-31.9612897494,5.97711243612,7.30758577248,7.77059109249e-07,5.97671163849,9.13988424293,0
4,1.02914308766,-31.8926802102,5.97713154135,7.2896747761,7.74803884139e-07,5.97671163849,9.13988424293,0
4,1.09775262683,-31.8240706711,5.97709188173,7.27175449263,7.72709786734e-07,5.97671163849,9.13988424293,0
4,1.16636216601,-31.7554611319,5.97710996581,7.25382373232,7.70794326767e-07,5.97671163849,9.13988424293,0
4,1.23497170519,-31.6868515927,5.97706855378,7.2358797106,7.6894362191e-07,5.97671163849,9.13988424293,0
4,1.30358124436,-31.6182420535,5.97708571255,7.2179203999,7.66999983937e-07,5.97671163849,9.13988424293,0
4,1.37219078354,-31.5496325144,5.97704263253,7.19994191639,7.6487315106e-07,5.97671163849,9.13988424293,0
4,1.44080032272,-31.4810229752,5.97705889162,7.1819409658,7.62590697924e-07,5.97671163849,9.13988424293,0
4,1.5094098619,-31.412413436,5.97701413557,7.1639120174,7.60241977954e-07,5.97671163849,9.13988424293,0
4,1.57801940107,-31.3438038968,5.9770295044,7.14584984818,7.57928296947e-07,5.97671163849,9.13988424293,0
4,1.64662894025,-31.2751943576,5.97698303515,7.12774644144,7.55715864599e-07,5.97671163849,9.13988424293,0
4,1.71523847943,-31.2065848185,5.97699748606,7.10959363395,7.53599518762e-07,5.97671163849,9.13988424293,0
4,1.7838480186,-31.1379752793,5.97694930055,7.09137965193,7.51464796571e-07,5.97671163849,9.13988424293,0
4,1.85245755778,-31.0693657401,5.97696287803,7.07309185622,7.49149443352e-07,5.97671163849,9.13988424293,0
4,1.92106709696,-31.0007562009,5.97691298842,7.05471277844,7.46559457666e-07,5.97671163849,9.13988424293,0
4,1.98967663614,-30.9321466618,5.97692568544,7.03622293859,7.43753537654e-07,5.97671163849,9.13988424293,0
4,2.05828617531,-30.8635371226,5.97687407524,7.01759617154,7.40880333251e-07,5.97671163849,9.13988424293,0
4,2.12689571449,-30.7949275834,5.97688597099,6.99880247947,7.38060696965e-07,5.97671163849,9.13988424293,0
4,2.19550525367,-30.7263180442,5.97683264633,6.97980234967,7.35301274187e-07,5.97671163849,9.13988424293,0
4,2.26411479284,-30.6577085051,5.9768437234,6.96054960865,7.3251039079e-07,5.97671163849,9.13988424293,0
4,2.33272433202,-30.5890989659,5.97678865921,6.94098427881,7.29544900187e-07,5.97671163849,9.13988424293,0
4,2.4013338712,-30.5204894267,5.97679892942,6.92103540241,7.2628838425e-07,5.97671163849,9.13988424293,0
4,2.46994341038,-30.4518798875,5.97674212511,6.90061168704,7.22717342666e-07,5.97671163849,9.13988424293,0
4,2.53855294955,-30.3832703483,5.97675164766,6.87960433,7.18938882654e-07,5.97671163849,9.13988424293,0
4,2.60716248873,-30.3146608092,5.97669315191,6.85787419252,7.15118130799e-07,5.97671163849,9.13988424293,0
4,2.67577202791,-30.24605127,5.97670197564,6.83525511814,7.11362705624e-07,5.97671163849,9.13988424293,0
4,2.74438156708,-30.1774417308,5.97664172789,6.81153540539,7.0764300453e-07,5.97671163849,9.13988424293,0
4,2.81299110626,-30.1088321916,5.97664982467,6.78646396339,7.03828481358e-07,5.97671163849,9.13988424293,0
4,2.88160064544,-30.0402226525,5.9765878124,6.75973492745,6.99763069633e-07,5.97671163849,9.13988424293,0
4,2.95021018462,-29.9716131133,5.97659521543,6.73109624797,6.95359465695e-07,5.97671163849,9.13988424293,0
4,3.01881972379,-29.9030035741,5.97653147211,6.70020331053,6.90672266941e-07,5.97671163849,9.13988424293,0
4,3.08742926297,-29.8343940349,5.97653826452,6.66621599887,6.85928635778e-07,5.97671163849,9.13988424293,0
4,3.15603880215,-29.7657844958,5.97647280482,6.62792905161,6.81411517644e-07,5.97671163849,9.13988424293,0
4,3.22464834132,-29.6971749566,5.97647901954,6.58406646321,6.77269324084e-07,5.97671163849,9.13988424293,0
4,3.2932578805,-29.6285654174,5.97641178306,6.53354478819,6.73409497906e-07,5.97671163849,9.13988424293,0
4,3.36186741968,-29.5599558782,5.97641737866,6.47561836323,6.69607193691e-07,5.97671163849,9.13988424293,0
4,3.43047695886,-29.491346339,5.97634834282,6.40993953767,6.65695569388e-07,5.97671163849,9.13988424293,0
4,3.49908649803,-29.4227367999,5.9763534142,6.33654605877,6.6171524006e-07,5.97671163849,9.13988424293,0
4,3.56769603721,-29.3541272607,5.97628263967,6.25581412346,6.57966140137e-07,5.97671163849,9.13988424293,0
4,3.63630557639,-29.2855177215,5.97628726587,6.1683954733,6.54979343777e-07,5.97671163849,9.13988424293,0
4,3.70491511556,-29.2169081823,5.97621472385,6.075159452,6.5331527427e-07,5.97671163849,9.13988424293,0
4,3.77352465474,-29.1482986432,5.97621888822,5.97722697414,6.53267966397e-07,5.97671163849,9.13988424293,0
4,3.84213419392,-29.079689104,5.9761445266,5.87588148859,6.54723050728e-07,5.97671163849,9.13988424293,0
4,3.91074373309,-29.0110795648,5.97614825275,5.77225445347,6.57389382466e-07,5.97671163849,9.13988424293,0
4,3.97935327227,-28.9424700256,5.97607201614,5.66720890664,6.61210529536e-07,5.97671163849,9.13988424293,0
4,4.04796281145,-28.8738604864,5.97607533082,5.56121367175,6.66653613275e-07,5.97671163849,9.13988424293,0
4,4.11657235063,-28.8052509473,5.97599719125,5.45454785709,6.7473006564e-07,5.97671163849,9.13988424293,0
4,4.1851818898,-28.7366414081,5.97600012903,5.34739545847,6.86822053632e-07,5.97671163849,9.13988424293,0
4,4.25379142898,-28.6680318689,5.97592002868,5.23982154259,7.04300555085e-07,5.97671163849,9.13988424293,0
4,4.32240096816,-28.5994223297,5.97592258862,5.1317918124,7.28057022488e-07,5.97671163849,9.13988424293,0
4,4.39101050733,-28.5308127906,5.97584046019,5.02317851203,7.58305750317e-07,5.97671163849,9.13988424293,0
4,4.45962004651,-28.4622032514,5.97584258993,4.91375779155,7.9502468429e-07,5.97671163849,9.13988424293,0
4,4.52822958569,-28.3935937122,5.97575838429,4.80320088108,8.38821102156e-07,5.97671163849,9.13988424293,0
4,4.59683912487,-28.324984173,5.97576034464,4.69106811352,8.91635149301e-07,5.97671163849,9.13988424293,0
4,4.66544866404,-28.2563746339,5.97567384633,4.57685309145,9.56827687992e-07,5.97671163849,9.13988424293,0
4,4.73405820322,-28.1877650947,5.97567515227,4.4600978379,1.03866696732e-06,5.97671163849,9.13988424293,0
4,4.8026677424,-28.1191555555,5.97558600876,4.3406189464,1.14141401007e-06,5.97671163849,9.13988424293,0
4,4.87127728157,-28.0505460163,5.97558649758,4.21875731562,1.26844247398e-06,5.97671163849,9.13988424293,0
